,Ex-Showroom_Price,Displacement,Cylinders,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Gears,Seating_Capacity,Type,Boot_Space,Number_of_Airbags
726,1699000,1956,6,60,Diesel,1640,4395,1818,SUV,5,93.25,5,5,Manual,389,2
727,1599000,1368,6,60,Petrol,1640,4395,1818,SUV,5,93.25,5,5,Manual,389,2
728,1900000,1368,6,60,Petrol,1640,4395,1818,SUV,5,93.25,5,5,Automatic,389,2
729,2070000,1368,6,60,Petrol,1640,4395,1818,SUV,5,93.25,7,5,Automatic,389,6
730,2036300,1956,6,60,Diesel,1640,4395,1818,SUV,5,93.25,5,5,Manual,389,2
731,2214000,1956,6,60,Diesel,1640,4395,1818,SUV,5,93.25,5,5,Manual,389,6
732,2499000,1956,6,60,Diesel,1640,4395,1818,SUV,5,93.25,9,5,Automatic,389,6
733,2196000,1956,6,60,Diesel,1640,4395,1818,SUV,5,93.25,9,5,Automatic,389,2
734,1645000,1798,4,55,Petrol,1475,4620,1775,Sedan,4,9.5,6,5,Manual,470,3
735,1806000,1798,4,55,Petrol,1475,4620,1775,Sedan,4,9.5,7,5,Automatic,470,3
736,1882000,1798,4,55,Petrol,1475,4620,1775,Sedan,4,9.5,6,5,Manual,470,7
737,1936000,1364,4,43,Diesel,1475,4620,1775,Sedan,4,18.2,6,5,Manual,470,3
738,1771000,1364,4,43,Diesel,1475,4620,1775,Sedan,4,18.4,6,5,Manual,470,3
739,2019000,1798,4,55,Petrol,1475,4620,1775,Sedan,4,9.5,6,5,Automatic,470,7
740,1793900,1799,4,47,Petrol,1433,4656,1799,Sedan,4,93.25,7,5,Automatic,430,4
741,1944900,1799,4,47,Petrol,1433,4656,1799,Sedan,4,93.25,7,5,Automatic,430,4
742,2124900,1799,4,47,Petrol,1433,4656,1799,Sedan,4,93.25,7,5,Automatic,430,8
743,2054900,1597,4,47,Diesel,1433,4656,1799,Sedan,4,93.25,6,5,Manual,430,4
744,2234900,1597,4,47,Diesel,1433,4656,1799,Sedan,4,93.25,6,5,Manual,430,8
745,2088000,1859,4,52,Electric,1644,4314,1809,SUV,5,93.25,5,5,Automatic,448,6
746,2358000,1859,4,52,Electric,1644,4314,1809,SUV,5,93.25,5,5,Automatic,448,6
747,2495000,2199,4,52,Diesel,1755,5115,1985,MUV,5,93.25,8,7,Automatic,540,2
748,2515000,2199,4,52,Diesel,1755,5115,1985,MUV,5,93.25,8,7,Automatic,540,2
749,2895000,2199,4,52,Diesel,1755,5115,1985,MUV,5,93.25,8,7,Automatic,540,6
750,2995000,2199,4,52,Diesel,1755,5115,1985,MUV,5,93.25,8,7,Automatic,540,6
751,3395000,2199,4,52,Diesel,1755,5115,1985,MUV,5,93.25,8,7,Automatic,540,6
752,2599599,1798,4,66,Petrol,1483,4861,1864,Sedan,4,10.6,6,5,Manual,625,8
753,2779599,1798,4,66,Petrol,1483,4861,1864,Sedan,4,10.1,7,5,Automatic,625,8
754,3099599,1798,4,66,Petrol,1483,4861,1864,Sedan,4,113,7,5,Automatic,625,8
755,3349599,1968,4,66,Diesel,1483,4861,1864,Sedan,4,15.1,6,5,Automatic,625,8
756,3029599,1968,4,66,Diesel,1483,4861,1864,Sedan,4,15.1,6,5,Automatic,625,8
757,2599599,1798,4,66,Petrol,1483,4861,1864,Sedan,4,10.1,7,5,Automatic,625,8
758,2849599,1968,4,66,Diesel,1483,4861,1864,Sedan,4,15.1,6,5,Automatic,625,8
759,2769000,1984,5,60,Diesel,1420,4369,2041,Hatchback,5,168,6,5,Automatic,324,7
760,3191000,1984,5,60,Diesel,1420,4369,2041,Hatchback,5,168,6,5,Automatic,324,7
761,3205000,2755,4,80,Diesel,1835,4795,1855,SUV,5,12.55,5,7,Automatic,296,7
762,3019000,2755,4,80,Diesel,1835,4795,1855,SUV,5,1255,5,7,Manual,296,7
763,3216000,2755,4,80,Diesel,1835,4795,1855,SUV,5,1255,5,7,Manual,389,7
764,3395000,2755,4,80,Diesel,1835,4795,1855,SUV,5,1255,5,7,Automatic,389,7
765,2977000,2694,4,80,Petrol,1835,4795,1855,SUV,5,7.8,5,7,Automatic,389,7
766,2818000,2694,4,80,Petrol,1835,4795,1855,SUV,5,7.8,5,7,Manual,389,7
767,3420000,2755,4,80,Diesel,1835,4795,1855,SUV,5,12.55,6,7,Automatic,296,7
768,3470000,3198,5,80,Diesel,1837,4903,1869,SUV,5,7.7,6,7,Automatic,430,7
769,3233000,2198,4,80,Diesel,1837,4903,1869,SUV,5,9.3,6,7,Automatic,430,7
770,2920000,2198,4,80,Diesel,1837,4903,1869,SUV,5,9.3,6,7,Manual,430,6
771,2990000,1496,3,44,Diesel,1414,3821,1727,Hatchback,3,93.25,6,4,Automatic,211,2
772,3420000,1998,4,44,Petrol,1414,3850,1727,Hatchback,3,93.25,6,5,Automatic,211,2
773,3399000,1968,4,63,Diesel,1665,4697,1882,SUV,5,93.25,7,7,Automatic,270,9
774,3520000,1995,4,51,Diesel,1612,4439,2060,Crossover SUV,5,18,8,5,Automatic,420,6
775,3930000,1995,4,51,Diesel,1612,4439,2058,SUV Crossover,5,18,8,5,Automatic,420,6
776,4570000,1995,4,51,Diesel,1612,4439,2058,SUV Crossover,5,18,8,5,Automatic,420,6
777,4240000,1995,4,61,Diesel,1545,4477,2058,SUV,5,93.25,8,5,Automatic,419,6
778,3830000,1998,4,51,Petrol,1612,4439,1821,Crossover SUV,5,15.71,7,5,Automatic,420,6
779,5602000,1969,4,67,Petrol,1484,4635,2097,Sedan,4,13.2,8,5,Automatic,380,6
780,3850500,1984,5,68,Diesel,1484,4635,1865,Sedan,4,93.25,8,5,Automatic,380,6
781,4140000,1995,4,40,Diesel,1429,4633,1811,Sedan,5,93.25,8,5,Automatic,480,6
782,4690000,1995,4,40,Diesel,1429,4633,1811,Sedan,5,93.25,8,5,Automatic,480,6
783,4790000,1998,4,59,Petrol,1429,4633,1811,Sedan,5,93.25,8,5,Automatic,480,6
784,4426500,2400,5,67,Diesel,1539,4637,2097,Sedan Crossover,4,15.6,6,4,Automatic,380,6
785,5021200,1968,4,64,Diesel,1608,4388,1831,SUV,5,12,7,5,Automatic,460,8
786,5621200,1968,4,64,Diesel,1608,4388,1831,SUV,5,12,7,5,Automatic,460,8
787,5021200,1984,6,70,Petrol,1659,4663,1898,SUV,5,93.25,7,5,Automatic,550,8
788,5621200,1984,6,70,Petrol,1659,4663,1898,SUV,5,93.25,7,5,Automatic,550,8
789,5494000,1999,4,52,Diesel,1649,4371,1996,SUV,5,93.25,9,5,Automatic,389,6
790,5985000,1999,4,52,Diesel,1649,4371,1996,SUV,5,93.25,9,5,Automatic,389,6
791,5494000,1997,4,52,Petrol,1649,4371,1996,SUV,5,93.25,9,5,Automatic,389,6
792,5985000,1997,4,52,Petrol,1649,4371,1996,SUV,5,93.25,9,5,Automatic,389,6
793,5861062,1991,4,80,Petrol,1494,5063,1860,Sedan,4,8.5,5,5,Automatic,540,7
794,7285332,2987,6,80,Diesel,1494,5063,1860,Sedan,4,7.45,5,5,Automatic,540,7
795,5964321,2987,6,80,Diesel,1494,5063,1860,Sedan,4,93.25,5,5,Automatic,540,7
796,15000000,5461,8,80,Petrol,1474,4879,1854,Sedan,4,4.5,7,4,Automatic,540,6
797,5750000,1991,4,80,Petrol,1494,5063,1860,Sedan,4,8.5,5,5,Automatic,540,7
798,6150000,1991,4,80,Petrol,1494,5063,1860,Sedan,4,8.5,5,5,Automatic,540,7
799,5850000,2987,6,80,Diesel,1494,5063,1860,Sedan,4,93.25,5,5,Automatic,540,7
800,6250000,2987,6,80,Diesel,1494,5063,1860,Sedan,4,93.25,5,5,Automatic,540,7
801,5990000,1969,5,70,Diesel,1658,4688,1902,SUV,5,11.7,6,5,Automatic,495,8
802,6060000,1995,4,60,Diesel,1621,4752,1918,SUV,5,93.25,8,5,Automatic,1400,6
803,6590000,2993,6,68,Diesel,1621,4752,1918,SUV,5,93.25,8,5,Automatic,1400,6
804,6350000,1998,6,68,Petrol,1621,4752,1918,SUV,5,93.25,8,5,Automatic,1400,6
805,6394000,1999,4,85,Petrol,1838,4882,1877,SUV,5,17.5,8,5,Automatic,389,6
806,6426497,1991,4,60,Petrol,1409,4686,1810,Convertible,2,93.25,9,4,Automatic,389,8
807,6490000,1998,4,52,Petrol,1304,4324,2024,Sports Convertible,2,93.25,8,2,Automatic,281,4
808,7890000,2998,6,52,Petrol,1304,4324,1459,Sports Convertible,2,93.25,8,2,Automatic,281,4
809,6840000,2143,4,93,Diesel,1880,5370,1928,MUV,5,93.25,7,7,Automatic,389,6
810,8190000,2143,4,93,Diesel,1880,5140,1928,MUV,5,93.25,7,6,Automatic,389,6
811,11000000,1950,4,70,Diesel,1901,5140,1928,MPV,5,93.25,9,6,Automatic,389,10
812,7221500,2967,6,75,Diesel,1740,5052,1968,SUV,5,9.3,8,7,Automatic,295,8
813,8021500,2967,6,75,Diesel,1740,5052,1968,SUV,5,9.3,8,7,Automatic,295,8
814,6921500,1984,6,75,Petrol,1740,5052,1968,SUV,5,93.25,8,7,Automatic,295,8
815,7621500,1984,6,75,Petrol,1740,5052,1968,SUV,5,93.25,8,7,Automatic,295,8
816,8111500,2967,6,75,Diesel,1740,5052,1968,SUV,5,9.3,8,7,Automatic,295,8
817,7711500,1984,6,75,Petrol,1740,5052,1968,SUV,5,93.25,8,7,Automatic,295,8
818,6952964,1998,4,52,Petrol,1609,4370,1900,Convertible,5,15.68,9,4,Automatic,251,7
819,7246802,1999,4,52,Diesel,1665,4797,2145,SUV,5,15.68,9,5,Automatic,389,6
820,7246802,1997,4,65,Petrol,1665,4797,2145,SUV,5,12.63,9,5,Automatic,389,6
821,7500000,1950,6,80,Diesel,1475,4933,1852,SUV,4,93.25,5,5,Automatic,540,7
822,8790000,1969,4,68,Diesel,1776,4950,2140,SUV,5,13.2,8,7,Automatic,530,6
823,8090000,1969,4,68,Diesel,1776,4950,2140,SUV,5,13.2,8,7,Automatic,530,6
824,13124000,1969,4,68,Hybrid,1776,4950,2140,SUV,5,5,8,4,Automatic,530,6
825,9665000,1969,4,68,Hybrid,1776,4950,2140,SUV,5,93.25,8,7,Automatic,300,7
826,8491500,1969,4,68,Diesel,1776,4950,2140,SUV,5,13.2,8,7,Automatic,530,6
827,20517853,4999,8,52,Petrol,1803,4882,2220,SUV,5,93.25,5,5,Automatic,389,0
828,8670586,1997,8,105,Petrol,1803,4879,2220,SUV,5,93.25,8,7,Automatic,389,8
829,9448181,1997,8,105,Petrol,1803,4879,2220,SUV,5,93.25,8,7,Automatic,389,8
830,11476911,2995,6,85,Petrol,1803,4879,2220,SUV,5,93.25,8,7,Automatic,909,8
831,15600000,1997,8,105,Petrol,1803,4879,2220,SUV,5,93.25,8,7,Automatic,389,8
832,13228725,2995,6,85,Petrol,1803,4879,2220,SUV,5,93.25,8,7,Automatic,909,8
833,17940227,4999,8,52,Petrol,1803,4879,2220,SUV,5,93.25,5,5,Automatic,389,8
834,10373732,2993,6,80,Diesel,1803,4879,2220,SUV,5,93.25,8,5,Automatic,1761,8
835,11913021,2993,6,80,Diesel,1803,4879,2220,SUV,5,93.25,8,5,Automatic,1761,8
836,14908985,4367,8,105,Diesel,1803,4879,2220,SUV,5,5.9,8,7,Automatic,389,8
837,9738609,2993,6,82,Diesel,1457,5252,1899,Sedan,4,9.5,8,5,Automatic,520,6
838,10725145,2993,6,83,Diesel,1457,5252,1899,Sedan,4,9.5,8,5,Automatic,520,6
839,11129599,2993,6,82,Diesel,1460,5255,1899,Sedan,4,9.5,8,5,Automatic,478,6
840,15806000,2995,6,75,Hybrid,1696,4918,1983,SUV,5,93.25,8,5,Automatic,645,10
841,19210000,3996,6,90,Petrol,1673,4926,1983,SUV,5,93.25,8,5,Automatic,745,10
842,11936000,2995,6,75,Petrol,1705,4918,1983,SUV,5,93.25,8,5,Automatic,770,10
843,13387856,2987,4,70,Diesel,1461,4971,2100,SUV,4,93.25,8,5,Automatic,500,0
844,13881858,2987,4,70,Diesel,1461,4971,2100,SUV,4,93.25,8,5,Automatic,500,0
845,14247814,2987,4,70,Diesel,1461,4971,2100,SUV,4,93.25,8,5,Automatic,500,0
846,14699000,4461,8,93,Diesel,1910,4950,1980,SUV,5,5.3,6,7,Automatic,621,8
847,17072000,3993,8,75,Petrol,1419,5012,1911,Sedan Coupe,4,5.6,8,4,Automatic,535,8
848,26037526,4999,8,105,Petrol,1877,4999,2034,SUV,5,4.4,8,7,Automatic,389,10
849,32522000,4999,8,105,Petrol,1827,4999,2220,SUV,5,4.4,8,5,Automatic,389,8
850,19527130,2995,6,85,Petrol,1840,5199,2220,SUV,5,8.1,8,7,Automatic,909,8
851,40499548,4999,8,65,Petrol,1835,4999,2220,SUV,4,8,5,5,Automatic,909,8
852,18185267,2993,6,52,Diesel,1868,5200,2120,SUV,5,93.25,8,5,Automatic,909,8
853,19527130,2993,6,52,Diesel,1868,5200,2073,SUV,5,93.25,8,7,Automatic,389,8
854,25174051,4367,8,52,Diesel,1868,5200,2073,SUV,5,93.25,8,7,Automatic,389,8
855,39294685,4367,8,52,Diesel,1868,5200,2073,SUV,5,8.69,8,4,Automatic,389,8
856,23675691,4367,8,52,Diesel,1868,5200,2073,SUV,5,93.25,8,7,Automatic,389,8
857,21398758,2995,6,85,Petrol,1840,5199,2220,SUV,5,8.1,8,7,Automatic,909,8
858,19865675,4691,8,75,Petrol,1353,4881,2056,Convertible,2,4,6,4,Automatic,173,4
859,21583466,3982,8,75,Petrol,1288,4546,1939,Coupe,2,5,7,2,Automatic,350,8
860,23264134,3982,8,75,Petrol,1284,4551,2007,Coupe,2,5,7,2,Automatic,350,8
861,22733626,3982,8,75,Petrol,1259,4544,1939,Coupe,2,5,7,2,Automatic,165,8
862,24200000,1859,8,65,Petrol,1447,5054,1953,Coupe,4,93.25,7,4,Automatic,389,0
863,37133704,5204,10,90,Petrol,1165,4459,1924,Coupe,2,5.6,7,2,Automatic,70,4
864,32452486,5204,10,90,Petrol,1165,4459,1924,Coupe,2,5.8,7,2,Automatic,70,4
865,35150732,5204,10,90,Petrol,1165,4459,1924,Coupe,2,10.6,7,2,Automatic,70,4
866,37614126,5204,10,90,Petrol,1165,4459,1924,Coupe,2,5.6,7,2,Automatic,70,4
867,35535000,5204,10,90,Petrol,1165,4459,1924,Coupe,2,5.8,7,2,Automatic,70,4
868,40742932,5204,10,90,Petrol,1165,4459,1924,Coupe,2,5.6,7,2,Automatic,70,4
869,37300000,5204,10,90,Petrol,1165,4459,1924,Coupe,2,5.6,7,2,Automatic,70,4
870,41000000,5204,10,52,Petrol,1165,4459,1924,Convertible,2,5.6,7,2,Automatic,389,4
871,32200000,5204,10,90,Petrol,1165,4520,1933,Coupe,2,5.6,7,2,Automatic,70,4
872,36761413,3902,8,78,Petrol,1213,4568,1952,Coupe,2,3.2,7,2,Automatic,230,4
873,39319552,3902,8,78,Petrol,1213,4568,1952,Coupe,2,3.2,7,2,Automatic,230,4
874,42000000,3900,8,91,Petrol,1383,4922,1980,Coupe,2,93.25,7,4,Automatic,450,4
875,52000000,6262,8,91,Petrol,1383,4922,1980,Coupe,2,93.25,7,4,Automatic,450,4
876,47893943,6498,12,90,Petrol,1136,4780,2030,Convertible,2,3,7,2,Automatic,110,6
877,53210327,6498,12,90,Petrol,1136,4780,2030,Convertible,2,3.6,7,2,Automatic,110,6
878,47467700,6498,12,90,Petrol,1136,4797,2030,Coupe,2,3.6,7,2,Automatic,110,6
879,59216193,6598,12,80,Petrol,1502,5285,1947,Convertible,2,7.9,8,4,Automatic,460,8
880,83755383,6749,12,100,Petrol,1638,5842,1990,Convertible,2,4.38,8,4,Automatic,460,6
881,282778,796,3,35,Petrol,1640,3370,1410,MPV,5,13,4,5,Manual,525,0
882,284485,796,3,36,Petrol,1640,3370,1410,MPV,5,13,4,8,Manual,525,0
883,412292,1198,3,35,Petrol,1507,3995,1635,MPV,5,12.8,5,7,Manual,347,2
884,552656,1198,3,35,Petrol,1507,3995,1635,MPV,5,12.8,5,7,Manual,347,2
885,574448,1198,3,35,Petrol,1507,3995,1635,MPV,5,16.3,5,7,Manual,347,2
886,555196,1198,3,35,Petrol,1507,3995,1635,MPV,5,20.62,5,7,Manual,347,2
887,500575,1198,3,35,Petrol,1507,3995,1635,MPV,5,20.62,5,7,Manual,347,2
888,593361,1198,3,35,Petrol,1507,3995,1635,MPV,5,12.8,5,7,Manual,347,2
889,615153,1198,3,35,Petrol,1507,3995,1635,MPV,5,16.3,5,7,Manual,347,2
890,658361,1198,3,35,Petrol,1507,3995,1635,MPV,5,12.8,5,7,Manual,347,2
891,680153,1198,3,35,Petrol,1507,3995,1635,MPV,5,16.3,5,7,Manual,347,2
892,482330,1172,4,45,Petrol,1525,3987,1687,Hatchback,5,12,5,5,Manual,280,0
893,575947,1248,4,45,Diesel,1525,3989,1687,Hatchback,5,93.25,5,5,Manual,280,1
894,523000,1194,4,42,Petrol,1525,3941,1704,Hatchback,5,93.25,5,5,Manual,389,2
895,623000,1498,4,40,Diesel,1525,3941,1704,Hatchback,5,17,5,5,Manual,389,2
896,599900,1196,4,42,Petrol,1525,3941,1704,Hatchback,5,93.25,5,5,Manual,389,2
897,699900,1498,4,40,Diesel,1525,3941,1704,Hatchback,5,93.25,5,5,Manual,389,2
898,664900,1194,4,42,Petrol,1525,3941,1704,Hatchback,5,93.25,5,5,Manual,389,6
899,764900,1498,4,40,Diesel,1525,3941,1704,Hatchback,5,93.25,5,5,Manual,389,6
900,746621,1248,4,37,Diesel,1510,3995,1745,Hatchback,5,27.39,5,5,Manual,339,2
901,868221,1248,4,37,Diesel,1500,3995,1745,Hatchback,5,27.39,5,5,Manual,339,2
902,668611,1248,4,37,Diesel,1500,3995,1745,Hatchback,5,27.39,5,5,Manual,339,2
903,807921,1248,4,37,Diesel,1500,3995,1745,Hatchback,5,27.39,5,5,Manual,339,2
904,758212,1197,4,37,Petrol,1510,3995,1745,Hatchback,5,21.4,5,5,Manual,339,2
905,890212,1197,4,37,Petrol,1510,3995,1745,Hatchback,5,21.4,5,5,Automatic,339,2
906,636612,1197,4,37,Petrol,1510,3995,1745,Hatchback,5,21.4,5,5,Manual,339,2
907,768612,1197,4,37,Petrol,1510,3995,1745,Hatchback,5,21.4,5,5,Automatic,339,2
908,558602,1197,4,37,Petrol,1510,3995,1745,Hatchback,5,21.4,5,5,Manual,339,2
909,697912,1197,4,37,Petrol,1510,3995,1745,Hatchback,5,21.4,5,5,Manual,339,2
910,733412,1197,4,37,Petrol,1510,3995,1745,Hatchback,5,21.4,5,5,Manual,339,2
911,789912,1197,4,37,Petrol,1510,3995,1745,Hatchback,5,21.4,5,5,Manual,339,2
912,829912,1197,4,37,Petrol,1510,3995,1745,Hatchback,5,21.4,5,5,Automatic,339,2
913,586428,1197,4,43,Petrol,1520,3765,1660,Hatchback,5,18.9,5,5,Manual,256,2
914,620637,1197,4,43,Petrol,1520,3765,1660,Hatchback,5,18.9,5,5,Manual,256,2
915,652328,1197,4,43,Petrol,1520,3765,1660,Hatchback,5,18.9,5,5,Automatic,256,2
916,705538,1197,4,43,Petrol,1520,3765,1660,Hatchback,5,18.9,5,5,Automatic,256,2
917,640537,1197,4,43,Petrol,1520,3765,1660,Hatchback,5,18.9,5,5,Manual,256,2
918,653452,1197,4,43,CNG,1520,3765,1660,Hatchback,5,93.25,5,5,Manual,256,2
919,751203,1248,4,45,Diesel,1487,4560,1730,Sedan,4,16.2,5,5,Manual,500,0
920,646336,1368,4,45,Petrol,1487,4560,1730,Sedan,4,11.4,5,5,Manual,500,0
921,808558,1248,4,45,Diesel,1487,4560,1730,Sedan,4,16.2,5,5,Manual,500,0
922,707025,1498,4,41,Petrol,1515,4455,1695,Sedan,4,10.6,5,5,Manual,490,1
923,836461,1498,4,41,Petrol,1515,4455,1695,Sedan,4,10.6,5,5,Manual,490,1
924,912534,1461,4,41,Diesel,1515,4455,1695,Sedan,4,18,5,5,Manual,490,1
925,993997,1461,4,41,Diesel,1515,4455,1695,Sedan,4,18,5,5,Manual,490,2
926,860997,1461,4,41,Diesel,1515,4455,1695,Sedan,4,18,5,5,Manual,490,1
927,993997,1498,4,41,Petrol,1515,4455,1695,Sedan,4,10.6,5,5,Automatic,490,2
928,877285,1461,4,41,Diesel,1515,4455,1695,Sedan,4,18,5,5,Manual,490,2
929,759000,1462,4,45,Petrol,1690,4395,1735,MPV,5,93.25,5,7,Manual,209,2
930,917000,1462,4,45,Petrol,1685,4265,1695,MPV,5,93.25,5,7,Manual,209(All3RowsUp).550(3rdRowFolded)&803(2ndRowand3rdRowFolded) ,2
931,936000,1462,4,45,Petrol,1690,4395,1735,MUV,5,93.25,4,7,Automatic,209(All3RowsUp).550(3rdRowFolded)&803(2ndRowand3rdRowFolded) ,2
932,971000,1462,4,45,Petrol,1690,4395,1735,MUV,5,93.25,5,7,Manual,209(All3RowsUp).550(3rdRowFolded)&803(2ndRowand3rdRowFolded) ,2
933,834000,1462,4,45,Petrol,1685,4265,1695,MUV,5,93.25,5,7,Manual,209(All3RowsUp).550(3rdRowFolded)&803(2ndRowand3rdRowFolded) ,2
934,1013000,1462,4,45,Petrol,1685,4265,1695,MPV,5,93.25,4,7,Automatic,209(All3RowsUp).550(3rdRowFolded)&803(2ndRowand3rdRowFolded) ,2
935,986689,1498,4,45,Diesel,1690,4395,1735,MPV,5,93.25,6,7,Manual,209(All3RowsUp).550(3rdRowFolded)&803(2ndRowand3rdRowFolded) ,2
936,1069689,1498,4,45,Diesel,1690,4395,1735,MPV,5,93.25,6,7,Manual,209(All3RowsUp).550(3rdRowFolded)&803(2ndRowand3rdRowFolded) ,2
937,1120689,1498,4,45,Diesel,1690,4395,1735,MPV,5,93.25,6,7,Manual,209(All3RowsUp).550(3rdRowFolded)&803(2ndRowand3rdRowFolded) ,2
938,887689,1462,4,45,CNG + Petrol,1685,4265,1695,MUV,5,93.25,5,7,Manual,209(All3RowsUp).550(3rdRowFolded)&803(2ndRowand3rdRowFolded) ,2
939,788913,998,3,37,Petrol,1510,3995,1745,Hatchback,5,21.4,5,5,Manual,339,2
940,1035000,1498,4,40,Diesel,1601,3999,1734,SUV,5,25.5,7,5,Manual,363,2
941,925000,1199,4,40,Petrol,1601,3999,1734,SUV,5,17.5,7,5,Manual,363,2
942,925000,1498,4,40,Diesel,1601,3999,1734,SUV,5,25.5,7,5,Manual,363,2
943,815000,1199,4,40,Petrol,1601,3999,1734,SUV,5,17.5,7,5,Manual,363,2
944,916050,1498,4,40,Diesel,1601,3999,1734,SUV,5,25.5,7,5,Manual,363,2
945,808050,1199,4,40,Petrol,1601,3999,1734,SUV,5,17.5,7,5,Manual,363,2
946,1048050,1498,4,40,Diesel,1601,3999,1734,SUV,5,25.5,7,5,Manual,363,2
947,935050,1199,4,40,Petrol,1601,3999,1734,SUV,5,17.5,7,5,Manual,363,2
948,995000,1498,4,40,Diesel,1601,3999,1734,SUV,5,25.5,7,5,Manual,363,2
949,854328,1493,3,60,Diesel,1817,3995,1835,SUV,5,18.49,5,7,Manual,384,2
950,914328,1493,3,60,Diesel,1817,3995,1835,SUV,5,18.49,5,7,Manual,384,2
951,976592,1493,3,60,Diesel,1817,3995,1835,SUV,5,18.49,5,7,Manual,384,2
952,999614,1493,3,60,Diesel,1839,3995,1835,SUV,5,18.49,5,7,Manual,384,2
953,1031943,1493,3,60,Diesel,1839,3995,1835,SUV,5,18.49,5,7,Manual,384,2
954,1022930,1493,3,60,Diesel,1839,3995,1835,SUV,5,18.49,5,7,Manual,384,2
955,1055259,1493,3,60,Diesel,1839,3995,1835,SUV,5,18.49,5,7,Manual,384,2
956,880689,1248,4,48,Diesel,1595,4300,1785,Crossover,5,23.65,5,5,Manual,375,2
957,992689,1248,4,48,Diesel,1595,4300,1785,Crossover,5,23.65,5,5,Manual,375,2
958,1043689,1248,4,48,Diesel,1595,4300,1785,Crossover,5,23.65,5,5,Manual,375,2
959,1143689,1248,4,48,Diesel,1595,4300,1785,Crossover,5,23.65,5,5,Manual,375,2
960,949999,1498,4,50,Petrol,1619,4329,1813,SUV,5,93.25,5,5,Manual,392,2
961,1049999,1461,4,50,Diesel,1619,4329,1813,SUV,5,93.25,6,5,Manual,392,2
962,1299999,1461,4,50,Diesel,1619,4329,1813,SUV,5,93.25,6,5,Manual,392,4
963,1199999,1498,4,50,Petrol,1619,4329,1813,SUV,5,93.25,5,5,Manual,392,2
964,963037,2489,4,55,Diesel,1895,4520,1850,SUV,5,10.7,5,7,Manual,400,0
965,1004487,2489,4,55,Diesel,1895,4520,1850,SUV,5,10.3,5,7,Manual,400,0
966,1031951,2179,4,55,Diesel,1895,4520,1850,SUV,5,11.4,5,7,Manual,400,0
967,1066139,2179,4,55,Diesel,1895,4520,1850,SUV,5,11.4,5,7,Manual,400,0
968,1228335,2179,4,55,Diesel,1895,4520,1850,SUV,5,11.4,5,8,Manual,400,2
969,989000,1497,4,60,Petrol,1645,4315,1800,SUV,5,93.25,6,5,Manual,433,2
970,1029000,1497,4,60,Petrol,1645,4315,1800,SUV,5,93.25,6,5,Manual,433,2
971,1149000,1497,4,60,Petrol,1645,4315,1800,SUV,5,93.25,6,5,Manual,433,4
972,1309000,1497,4,60,Petrol,1645,4315,1800,SUV,5,93.25,6,5,Manual,433,2
973,1409000,1497,4,60,Petrol,1645,4315,1800,SUV,5,93.25,6,5,Automatic,433,4
974,1034000,1493,4,60,Diesel,1645,4315,1800,SUV,5,93.25,6,5,Manual,433,2
975,1154000,1493,4,60,Diesel,1645,4315,1800,SUV,5,93.25,6,5,Manual,433,2
976,1254000,1493,4,60,Diesel,1645,4315,1800,SUV,5,93.25,6,5,Manual,433,4
977,1354000,1493,4,60,Diesel,1645,4315,1800,SUV,5,93.25,6,5,Automatic,433,4
978,1534000,1493,4,60,Diesel,1645,4315,1800,SUV,5,93.25,6,5,Manual,433,4
979,1634000,1493,4,60,Diesel,1645,4315,1800,SUV,5,93.25,6,5,Automatic,433,4
980,1379000,1353,4,50,Petrol,1645,4315,1800,SUV,5,93.25,6,5,Manual,433,2
981,1529000,1353,4,50,Petrol,1645,4315,1800,SUV,5,93.25,6,5,Manual,433,4
982,1629000,1353,4,50,Petrol,1645,4315,1800,SUV,5,93.25,7,5,DCT,433,4
983,1629000,1353,4,50,Petrol,1645,4315,1800,SUV,5,93.25,6,5,Manual,433,4
984,1414000,1493,4,60,Diesel,1645,4315,1800,SUV,5,93.25,6,5,Manual,433,4
985,999900,1461,4,50,Diesel,1671,4331,1822,SUV,5,17.1,5,5,Manual,475,2
986,1464900,1461,4,50,Diesel,1671,4331,1822,SUV,5,16,6,5,Automatic,475,2
987,999900,1598,4,50,Petrol,1671,4331,1822,SUV,5,10.1,5,5,Manual,475,2
988,1235700,1461,4,50,Diesel,1671,4331,1822,SUV,5,17.1,5,5,Manual,475,2
989,1419900,1461,4,50,Diesel,1671,4331,1822,SUV,5,16,6,5,Manual,475,2
990,1235700,1461,4,50,Diesel,1671,4331,1822,SUV,5,17.1,5,5,Manual,475,2
991,1109005,2179,4,63,Diesel,1922,4655,1855,SUV,5,10.8,5,7,Manual,981,0
992,1335158,2179,4,63,Diesel,1922,4655,1965,SUV,5,10.8,5,7,Manual,981,0
993,1479574,2179,4,63,Diesel,1922,4655,1965,SUV,5,10.8,6,7,Manual,981,2
994,1643829,2179,4,63,Diesel,1922,4655,1965,SUV,5,1393,6,7,Manual,981,2
995,1248000,1500,4,52,Petrol,1760,4655,1835,SUV,5,93.25,6,5,Manual,389,2
996,1348000,2000,4,52,Diesel,1760,4655,1835,SUV,5,93.25,6,5,Manual,389,2
997,1448000,2000,4,52,Diesel,1760,4655,1835,SUV,5,93.25,6,5,Manual,389,2
