,Unnamed: 0,Ex-Showroom_Price,Displacement,Cylinders,Fuel_Tank_Capacity,Height,Length,Width,Body_Type,Doors,City_Mileage,Gears,Seating_Capacity,Type,Boot_Space,Number_of_Airbags,CNG,CNG + Petrol,Diesel,Electric,Hybrid,Petrol
348,348,42531500.0,4497,8,86,0.45056179775280897,0.7503282994090611,0.8764600179694519,Coupe,2,6.0,7,2,Automatic,230,5,0,0,0,0,0,1
349,349,46709733.0,6593,12,83,0.5805243445692884,0.8862442547603414,0.8751123090745733,Sedan,4,10.5,8,5,Automatic,490,6,0,0,0,0,0,1
350,350,53247201.0,6592,12,83,0.5805243445692884,0.9141497045305318,0.8751123090745733,Sedan,4,93.25,8,5,Automatic,490,6,0,0,0,0,0,1
351,351,50025840.0,6592,12,83,0.5644194756554307,0.8649047931713723,0.8746630727762803,Coupe,2,4.7,8,4,Automatic,470,0,0,0,0,0,0,1
352,352,52571294.0,6752,8,90,0.5696629213483146,0.9151346027577151,0.9919137466307277,Sedan,4,6.2,8,4,Automatic,443,6,0,0,0,0,0,1
353,353,69500000.0,6750,12,52,0.6872659176029963,0.8767235718975706,0.8984725965858041,SUV,5,93.25,8,5,Automatic,389,0,0,0,0,0,0,1
354,354,77312661.0,6749,12,100,0.598501872659176,0.9212081418253447,0.8926325247079964,Coupe,2,10.2,8,4,Automatic,395,6,0,0,0,0,0,1
355,355,192142937.0,7993,16,52,0.45393258426966293,0.7458962573867367,0.9155435759209344,Sports,2,93.25,7,2,Automatic,389,6,0,0,0,0,0,1
356,356,212155397.0,7993,16,52,0.45393258426966293,0.7458962573867367,0.9155435759209344,Sports,2,93.25,7,2,Automatic,389,6,0,0,0,0,0,1
357,357,263000.0,216,4,52,0.6187265917602996,0.45173998686802364,0.5893980233602875,Hatchback,4,93.25,5,4,Manual,20,0,0,0,0,0,0,1
358,358,283000.0,216,4,52,0.6187265917602996,0.45173998686802364,0.5893980233602875,Hatchback,4,93.25,5,4,Manual,20,0,1,0,0,0,0,0
359,359,294800.0,796,3,35,0.552434456928839,0.5654957321076822,0.6693620844564241,Hatchback,5,93.25,5,5,Manual,389,0,0,0,0,0,0,1
360,360,299900.0,796,3,35,0.552434456928839,0.5654957321076822,0.6693620844564241,Hatchback,5,93.25,5,5,Manual,389,2,0,0,0,0,0,1
361,361,352900.0,796,3,35,0.552434456928839,0.5654957321076822,0.6693620844564241,Hatchback,5,93.25,5,5,Manual,389,0,0,0,0,0,0,1
362,362,357200.0,796,3,35,0.552434456928839,0.5654957321076822,0.6693620844564241,Hatchback,5,93.25,5,5,Manual,389,1,0,0,0,0,0,1
363,363,376100.0,796,3,35,0.552434456928839,0.5654957321076822,0.6693620844564241,Hatchback,5,93.25,5,5,Manual,389,2,0,0,0,0,0,1
364,364,405570.0,796,3,35,0.552434456928839,0.5654957321076822,0.6693620844564241,Hatchback,5,93.25,5,5,Manual,389,0,0,1,0,0,0,0
365,365,409190.0,796,3,35,0.552434456928839,0.5654957321076822,0.6693620844564241,Hatchback,5,93.25,5,5,Manual,389,1,0,1,0,0,0,0
366,366,389600.0,796,3,35,0.552434456928839,0.5654957321076822,0.6693620844564241,Hatchback,5,93.25,5,5,Manual,389,2,0,0,0,0,0,1
367,367,370500.0,998,3,27,0.5801498127340824,0.585193696651346,0.6828391734052112,Hatchback,5,93.25,5,5,Manual,389,1,0,0,0,0,0,1
368,368,376500.0,998,3,27,0.5801498127340824,0.585193696651346,0.6828391734052112,Hatchback,5,93.25,5,5,Manual,389,2,0,0,0,0,0,1
369,369,409000.0,998,3,27,0.5801498127340824,0.585193696651346,0.6828391734052112,Hatchback,5,93.25,5,5,Manual,389,1,0,0,0,0,0,1
370,370,415000.0,998,3,27,0.5801498127340824,0.585193696651346,0.6828391734052112,Hatchback,5,93.25,5,5,Manual,389,2,0,0,0,0,0,1
371,371,432500.0,998,3,27,0.5801498127340824,0.585193696651346,0.6828391734052112,Hatchback,5,93.25,5,5,Manual,389,1,0,0,0,0,0,1
372,372,438500.0,998,3,27,0.5801498127340824,0.585193696651346,0.6828391734052112,Hatchback,5,93.25,5,5,Manual,389,2,0,0,0,0,0,1
373,373,475500.0,998,3,27,0.5801498127340824,0.585193696651346,0.6828391734052112,Hatchback,5,93.25,5,5,AMT,389,1,0,0,0,0,0,1
374,374,456000.0,998,3,27,0.5801498127340824,0.585193696651346,0.6828391734052112,Hatchback,5,93.25,5,5,Manual,389,2,0,0,0,0,0,1
375,375,481500.0,998,3,27,0.5801498127340824,0.585193696651346,0.6828391734052112,Hatchback,5,93.25,5,5,AMT,389,2,0,0,0,0,0,1
376,376,499000.0,998,3,27,0.5801498127340824,0.585193696651346,0.6828391734052112,Hatchback,5,93.25,5,5,AMT,389,2,0,0,0,0,0,1
377,377,426289.0,998,3,35,0.5842696629213483,0.5909389363099147,0.7187780772686433,Hatchback,5,23.0,5,5,Manual,235,0,0,0,0,0,0,1
378,378,465138.0,998,3,35,0.5842696629213483,0.5909389363099147,0.7187780772686433,Hatchback,5,23.0,5,5,Manual,235,0,0,0,0,0,0,1
379,379,508138.0,998,3,35,0.5842696629213483,0.5909389363099147,0.7187780772686433,Hatchback,5,23.0,5,5,Automatic,235,0,0,0,0,0,0,1
380,380,490924.0,998,3,35,0.5842696629213483,0.5909389363099147,0.7187780772686433,Hatchback,5,23.0,5,5,Manual,235,1,0,0,0,0,0,1
381,381,531279.0,998,3,35,0.5842696629213483,0.5909389363099147,0.7187780772686433,Hatchback,5,23.0,5,5,Manual,235,2,0,0,0,0,0,1
382,382,530000.0,998,3,35,0.5842696629213483,0.5909389363099147,0.7187780772686433,Hatchback,5,93.25,5,5,Manual,235,0,1,0,0,0,0,0
383,383,533924.0,998,3,35,0.5842696629213483,0.5909389363099147,0.7187780772686433,Hatchback,5,23.0,5,5,Automatic,235,1,0,0,0,0,0,1
384,384,434659.0,998,3,35,0.5842696629213483,0.5909389363099147,0.7187780772686433,Hatchback,5,23.0,5,5,Manual,235,2,0,0,0,0,0,1
385,385,472257.0,998,3,35,0.5842696629213483,0.5909389363099147,0.7187780772686433,Hatchback,5,23.0,5,5,Manual,235,2,0,0,0,0,0,1
386,386,515257.0,998,3,35,0.5842696629213483,0.5909389363099147,0.7187780772686433,Hatchback,5,23.0,5,5,Automatic,235,2,0,0,0,0,0,1
387,387,543279.0,998,3,35,0.5842696629213483,0.5909389363099147,0.7187780772686433,Hatchback,5,23.0,5,5,Automatic,235,2,0,0,0,0,0,1
388,388,551530.0,1120,3,43,0.5692883895131086,0.6180236375574524,0.7457322551662174,Hatchback,5,24.0,5,5,Manual,256,0,0,0,1,0,0,0
389,389,568930.0,1120,3,43,0.5692883895131086,0.6180236375574524,0.7457322551662174,Hatchback,5,24.0,5,5,Manual,256,1,0,0,1,0,0,0
390,390,460369.0,1197,4,43,0.5692883895131086,0.6180236375574524,0.7457322551662174,Hatchback,5,18.9,5,5,Manual,256,1,0,0,0,0,0,1
391,391,477511.0,1197,4,43,0.5692883895131086,0.6180236375574524,0.7457322551662174,Hatchback,5,18.9,5,5,Manual,256,1,0,0,0,0,0,1
392,392,545946.0,1197,4,43,0.5692883895131086,0.6180236375574524,0.7457322551662174,Hatchback,5,93.25,5,5,Manual,256,0,1,0,0,0,0,0
393,393,528804.0,1197,4,43,0.5692883895131086,0.6180236375574524,0.7457322551662174,Hatchback,5,93.25,5,5,Manual,256,0,1,0,0,0,0,0
394,394,488194.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,15.5,5,6,Manual,243,0,0,0,0,0,0,1
395,395,532184.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,15.5,5,6,Manual,243,2,0,0,0,0,0,1
396,396,590798.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,22.25,5,6,Manual,243,0,0,0,1,0,0,0
397,397,619243.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,22.25,5,6,Manual,243,2,0,0,1,0,0,0
398,398,667273.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,22.25,5,6,Manual,243,2,0,0,1,0,0,0
399,399,579645.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,15.5,5,6,Manual,243,2,0,0,0,0,0,1
400,400,631144.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,15.5,5,6,Manual,243,2,0,0,0,0,0,1
401,401,754548.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,22.25,5,6,Manual,243,2,0,0,1,0,0,0
402,402,693550.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,15.5,5,6,Manual,243,2,0,0,0,0,0,1
403,403,787304.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,22.25,5,6,Manual,243,2,0,0,1,0,0,0
404,404,701045.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,15.5,5,6,Manual,243,2,0,0,0,0,0,1
405,405,794800.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,22.25,5,6,Manual,243,2,0,0,1,0,0,0
406,406,573250.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,15.5,5,5,Manual,243,2,0,0,0,0,0,1
407,407,631146.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,15.5,5,5,Manual,243,2,0,0,0,0,0,1
408,408,687175.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,15.5,5,5,Manual,243,2,0,0,0,0,0,1
409,409,660832.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,22.25,5,5,Manual,243,2,0,0,1,0,0,0
410,410,748128.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,22.25,5,5,Manual,243,2,0,0,1,0,0,0
411,411,780884.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,22.25,5,5,Manual,243,2,0,0,1,0,0,0
412,412,550155.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,22.25,5,5,Manual,243,0,0,0,1,0,0,0
413,413,559741.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,22.25,5,6,Manual,243,0,0,0,1,0,0,0
414,414,524312.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,15.5,5,5,Manual,243,0,0,0,0,0,0,1
415,415,542913.0,1198,3,35,0.6198501872659176,0.6073539067629679,0.7794249775381851,Hatchback,5,15.5,5,6,Manual,243,0,0,0,0,0,0,1
416,416,519000.0,1197,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,12.6,5,5,Manual,268,2,0,0,0,0,0,1
417,417,619000.0,1197,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Manual,268,2,0,0,0,0,0,1
418,418,666000.0,1197,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Automatic,268,2,0,0,0,0,0,1
419,419,678000.0,1197,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Manual,268,2,0,0,0,0,0,1
420,420,725000.0,1197,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Automatic,268,2,0,0,0,0,0,1
421,421,758000.0,1197,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Manual,268,2,0,0,0,0,0,1
422,422,599000.0,1248,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Manual,268,2,0,0,1,0,0,0
423,423,698000.0,1248,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Manual,268,2,0,0,1,0,0,0
424,424,745000.0,1248,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Automatic,268,2,0,0,1,0,0,0
425,425,757000.0,1248,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Manual,268,2,0,0,1,0,0,0
426,426,804000.0,1248,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Automatic,268,2,0,0,1,0,0,0
427,427,838000.0,1248,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Manual,268,2,0,0,1,0,0,0
428,428,802000.0,1197,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Automatic,268,2,0,0,0,0,0,1
429,429,884000.0,1248,4,37,0.5730337078651685,0.6303348653972423,0.7794249775381851,Hatchback,5,93.25,5,5,Automatic,268,2,0,0,1,0,0,0
430,430,529000.0,1199,3,37,0.5704119850187266,0.654957321076822,0.7884097035040432,Hatchback,5,93.25,5,5,Manual,345,2,0,0,0,0,0,1
431,431,615000.0,1199,3,37,0.5704119850187266,0.654957321076822,0.7884097035040432,Hatchback,5,93.25,5,5,Manual,345,2,0,0,0,0,0,1
432,432,684000.0,1199,3,37,0.5704119850187266,0.654957321076822,0.7884097035040432,Hatchback,5,93.25,5,5,Manual,345,2,0,0,0,0,0,1
433,433,744000.0,1199,3,37,0.5704119850187266,0.654957321076822,0.7884097035040432,Hatchback,5,93.25,5,5,Manual,345,2,0,0,0,0,0,1
434,434,769000.0,1199,3,37,0.5704119850187266,0.654957321076822,0.7884097035040432,Hatchback,5,93.25,5,5,Manual,345,2,0,0,0,0,0,1
435,435,699000.0,1497,4,37,0.5704119850187266,0.654957321076822,0.7884097035040432,Hatchback,5,93.25,5,5,Manual,345,2,0,0,1,0,0,0
436,436,775000.0,1497,4,37,0.5704119850187266,0.654957321076822,0.7884097035040432,Hatchback,5,93.25,5,5,Manual,345,2,0,0,1,0,0,0
437,437,844000.0,1497,4,37,0.5704119850187266,0.654957321076822,0.7884097035040432,Hatchback,5,93.25,5,5,Manual,345,2,0,0,1,0,0,0
438,438,904000.0,1497,4,37,0.5704119850187266,0.654957321076822,0.7884097035040432,Hatchback,5,93.25,5,5,Manual,345,2,0,0,1,0,0,0
439,439,929000.0,1497,4,37,0.5704119850187266,0.654957321076822,0.7884097035040432,Hatchback,5,93.25,5,5,Manual,345,2,0,0,1,0,0,0
440,440,642478.0,1994,4,50,0.7059925093632958,0.7288246881155613,0.8036837376460018,SUV,5,8.6,5,9,Manual,389,0,0,0,1,0,0,0
441,441,589678.0,1994,4,50,0.7059925093632958,0.7288246881155613,0.8036837376460018,SUV,5,8.6,5,9,Manual,389,0,0,0,1,0,0,0
442,442,689761.0,1994,4,50,0.7059925093632958,0.7288246881155613,0.8036837376460018,SUV,5,8.6,5,9,Manual,389,0,0,0,1,0,0,0
443,443,788177.0,1994,4,50,0.7059925093632958,0.7288246881155613,0.8036837376460018,SUV,5,8.6,5,9,Manual,389,0,0,0,1,0,0,0
444,444,2650777.0,1994,4,50,0.7059925093632958,0.7288246881155613,0.8036837376460018,SUV,5,8.6,5,9,Manual,389,0,0,0,1,0,0,0
445,445,628072.0,1994,4,50,0.7059925093632958,0.7288246881155613,0.8036837376460018,SUV,5,8.6,5,9,Manual,389,0,0,0,1,0,0,0
446,446,900967.0,1994,4,50,0.7059925093632958,0.7288246881155613,0.8036837376460018,SUV,5,8.6,5,7,Manual,389,0,0,0,1,0,0,0
447,447,1465148.0,1994,4,50,0.7059925093632958,0.7288246881155613,0.8036837376460018,SUV,5,8.6,5,7,Manual,389,0,0,0,1,0,0,0
448,448,552890.0,1994,4,50,0.7059925093632958,0.7288246881155613,0.8036837376460018,SUV,5,8.6,5,9,Manual,389,0,0,0,1,0,0,0
449,449,927689.0,1994,4,50,0.7059925093632958,0.7288246881155613,0.8036837376460018,SUV,5,8.6,5,7,Manual,389,0,0,0,1,0,0,0
450,450,835275.0,1994,4,50,0.7059925093632958,0.7288246881155613,0.8036837376460018,SUV,5,8.6,5,9,Manual,389,0,0,0,1,0,0,0
451,451,575000.0,1199,3,35,0.5756554307116105,0.6552856204858831,0.7533692722371967,Sedan,4,24.12,5,5,Manual,419,0,0,0,0,0,0,1
452,452,610000.0,1199,3,35,0.5756554307116105,0.6552856204858831,0.7533692722371967,Sedan,4,24.12,5,5,Manual,419,0,0,0,0,0,0,1
453,453,650000.0,1199,3,35,0.5756554307116105,0.6552856204858831,0.7533692722371967,Sedan,4,24.12,5,5,Manual,419,2,0,0,0,0,0,1
454,454,699000.0,1199,3,35,0.5756554307116105,0.6552856204858831,0.7533692722371967,Sedan,4,24.12,5,5,Manual,419,2,0,0,0,0,0,1
455,455,660000.0,1199,3,35,0.5756554307116105,0.6552856204858831,0.7533692722371967,Sedan,4,24.12,5,5,AMT,419,2,0,0,0,0,0,1
456,456,749000.0,1199,3,35,0.5756554307116105,0.6552856204858831,0.7533692722371967,Sedan,4,24.12,5,5,AMT,419,2,0,0,0,0,0,1
457,457,582287.0,1193,4,44,0.5880149812734082,0.6557780695994747,0.766397124887691,Sedan,4,13.2,5,5,Manual,390,0,0,0,0,0,0,1
458,458,702946.0,1248,4,44,0.5880149812734082,0.6557780695994747,0.766397124887691,Sedan,4,19.2,5,5,Manual,390,0,0,0,1,0,0,0
459,459,653926.0,1193,4,44,0.5880149812734082,0.6557780695994747,0.766397124887691,Sedan,4,13.2,5,5,Manual,390,0,0,0,0,0,0,1
460,460,672641.0,1193,4,44,0.5880149812734082,0.6557780695994747,0.766397124887691,Sedan,4,13.2,5,5,Manual,390,2,0,0,0,0,0,1
461,461,732475.0,1193,4,44,0.5880149812734082,0.6557780695994747,0.766397124887691,Sedan,4,13.2,5,5,Manual,390,2,0,0,0,0,0,1
462,462,767317.0,1248,4,44,0.5880149812734082,0.6557780695994747,0.766397124887691,Sedan,4,19.2,5,5,Manual,390,0,0,0,1,0,0,0
463,463,793898.0,1248,4,44,0.5880149812734082,0.6557780695994747,0.766397124887691,Sedan,5,19.2,5,5,Manual,390,2,0,0,1,0,0,0
464,464,855362.0,1248,4,44,0.5880149812734082,0.6557780695994747,0.766397124887691,Sedan,4,19.2,5,5,Manual,390,2,0,0,1,0,0,0
465,465,836320.0,1248,4,44,0.5880149812734082,0.6557780695994747,0.766397124887691,Sedan,4,19.2,5,5,AMT,390,0,0,0,1,0,0,0
466,466,989000.0,1248,4,44,0.5880149812734082,0.6557780695994747,0.766397124887691,Sedan,4,19.2,5,5,Automatic,390,2,0,0,1,0,0,0
467,467,788797.0,1248,4,44,0.5880149812734082,0.6557780695994747,0.766397124887691,Sedan,5,19.2,5,5,Manual,390,2,0,0,1,0,0,0
468,468,763000.0,1199,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Automatic,420,2,0,0,0,0,0,1
469,469,705000.0,1498,4,35,0.5610486891385768,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Manual,420,2,0,0,1,0,0,0
470,470,593000.0,1199,4,35,0.5610486891385768,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Manual,420,2,0,0,0,0,0,1
471,471,865000.0,1498,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Automatic,420,2,0,0,1,0,0,0
472,472,823000.0,1199,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Automatic,420,2,0,0,0,0,0,1
473,473,925000.0,1498,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Automatic,420,2,0,0,1,0,0,0
474,474,785000.0,1498,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Manual,420,2,0,0,1,0,0,0
475,475,893000.0,1498,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Manual,420,2,0,0,1,0,0,0
476,476,845000.0,1498,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Manual,420,2,0,0,1,0,0,0
477,477,781000.0,1199,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Manual,420,2,0,0,0,0,0,1
478,478,733000.0,1199,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Manual,420,2,0,0,0,0,0,1
479,479,673000.0,1198,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Manual,420,2,0,0,0,0,0,1
480,480,906000.0,1498,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Manual,420,2,0,0,1,0,0,0
481,481,794000.0,1199,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Manual,420,2,0,0,0,0,0,1
482,482,966000.0,1498,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Automatic,420,2,0,0,1,0,0,0
483,483,864000.0,1199,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Automatic,420,2,0,0,0,0,0,1
484,484,979300.0,1498,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Automatic,420,2,0,0,1,0,0,0
485,485,877300.0,1199,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Automatic,420,2,0,0,0,0,0,1
486,486,906300.0,1498,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Manual,420,2,0,0,1,0,0,0
487,487,794300.0,1199,4,35,0.5621722846441948,0.6557780695994747,0.761455525606469,Sedan,4,93.25,5,5,Manual,420,2,0,0,0,0,0,1
488,488,637343.0,1298,4,40,0.702247191011236,0.6582403151674326,0.6918238993710691,SUV,3,10.2,5,8,Manual,350,0,0,0,0,0,0,1
489,489,622730.0,1298,4,40,0.6910112359550562,0.6582403151674326,0.6918238993710691,SUV,3,10.2,5,8,Manual,389,0,0,0,0,0,0,1
490,490,655000.0,1197,4,45,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,5,5,Manual,350,2,0,0,0,0,0,1
491,491,826000.0,998,4,45,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,7,5,Manual,350,2,0,0,0,0,0,1
492,492,780000.0,1397,4,52,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,6,5,Manual,350,2,0,0,1,0,0,0
493,493,959000.0,998,4,45,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,6,5,Manual,350,2,0,0,0,0,0,1
494,494,974000.0,998,4,45,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,6,5,Manual,350,2,0,0,0,0,0,1
495,495,1065000.0,998,4,45,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,6,5,Manual,350,6,0,0,0,0,0,1
496,496,940000.0,998,4,45,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,7,5,DCT,350,2,0,0,0,0,0,1
497,497,1115500.0,998,4,45,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,7,5,DCT,350,2,0,0,0,0,0,1
498,498,725000.0,1197,4,45,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,5,5,Manual,350,2,0,0,0,0,0,1
499,499,850000.0,1397,4,52,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,6,5,Manual,350,2,0,0,1,0,0,0
500,500,983000.0,1397,4,52,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,6,5,Manual,350,2,0,0,1,0,0,0
501,501,998000.0,1397,4,52,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,6,5,Manual,350,2,0,0,1,0,0,0
502,502,1089000.0,1397,4,45,0.5955056179775281,0.6557780695994747,0.7951482479784366,SUV,5,93.25,6,5,Manual,350,6,0,0,1,0,0,0
503,503,695000.0,1198,3,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,0,0,0,1
504,504,770000.0,1198,3,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,0,0,0,1
505,505,870000.0,1198,3,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,0,0,0,1
506,506,950000.0,1198,3,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,0,0,0,1
507,507,970000.0,1198,3,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,0,0,0,1
508,508,1040000.0,1198,3,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,0,0,0,1
509,509,1060000.0,1198,3,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Automatic,350,2,0,0,0,0,0,1
510,510,830000.0,1198,3,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Automatic,350,2,0,0,0,0,0,1
511,511,1010000.0,1198,3,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Automatic,350,2,0,0,0,0,0,1
512,512,1030000.0,1198,3,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Automatic,350,2,0,0,0,0,0,1
513,513,1100000.0,1198,3,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Automatic,350,2,0,0,0,0,0,1
514,514,1120000.0,1198,3,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Automatic,350,2,0,0,0,0,0,1
515,515,845000.0,1497,4,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,1,0,0,0
516,516,920000.0,1497,4,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,1,0,0,0
517,517,1020000.0,1497,4,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,1,0,0,0
518,518,1100000.0,1497,4,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,1,0,0,0
519,519,1120000.0,1497,4,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,1,0,0,0
520,520,1190000.0,1497,4,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,1,0,0,0
521,521,1210000.0,1497,4,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Manual,350,2,0,0,1,0,0,0
522,522,980000.0,1497,4,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Automatic,350,2,0,0,1,0,0,0
523,523,1160000.0,1497,4,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Automatic,350,2,0,0,1,0,0,0
524,524,1180000.0,1497,4,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Automatic,350,2,0,0,1,0,0,0
525,525,1250000.0,1497,4,44,0.60187265917603,0.6556139198949442,0.8135669362084457,SUV,5,93.25,5,5,Automatic,350,2,0,0,1,0,0,0
